Name,Date,sitio,habitat,transepto,cuadrante,Aux5,Height (cm),Latitude,Longitude,Depth,Camera,Photographer,Water quality,Strobes,Framing gear used,White balance card,Comments,Row,Column,Label,Annotator,Date annotated,Machine suggestion 1,Machine confidence 1,Machine suggestion 2,Machine confidence 2,Machine suggestion 3,Machine confidence 3,Machine suggestion 4,Machine confidence 4,Machine suggestion 5,Machine confidence 5
Santa Fe_Bajo Seco_T4_MICR1831.JPG,,,,,,,,,,,,,,,,,,1059,2603,Mont_spp,robot,2022-10-04 17:24:58+00:00,Mont_spp,78,Unk,2,MAL_turf,2,Pavement,1,Turf_sand,1
Santa Fe_Bajo Seco_T4_MICR1831.JPG,,,,,,,,,,,,,,,,,,1365,3176,BrownM,robot,2022-10-04 17:24:58+00:00,SP,10,BrownM,10,MAL_turf,8,Unk,7,MAL,6
Santa Fe_Bajo Seco_T4_MICR1831.JPG,,,,,,,,,,,,,,,,,,1200,3878,MAL_turf,robot,2022-10-04 17:24:58+00:00,MAL_turf,19,Turf_sand,10,Pavement,7,Unk,4,MAL,4
Santa Fe_Bajo Seco_T4_MICR1831.JPG,,,,,,,,,,,,,,,,,,1552,931,Dictyota,robot,2022-10-04 17:24:58+00:00,Dictyota,59,Unk,3,OctoThnSft,3,BrownM,3,MAL_turf,3
Santa Fe_Bajo Seco_T4_MICR1831.JPG,,,,,,,,,,,,,,,,,,1532,1756,Mont_spp,robot,2022-10-04 17:24:58+00:00,Mont_spp,78,Unk,2,MAL_turf,2,Pavement,1,Turf_sand,1
Santa Fe_Bajo Seco_T4_MICR1831.JPG,,,,,,,,,,,,,,,,,,1897,2498,Dictyota,robot,2022-10-04 17:24:58+00:00,Dictyota,38,MAL_turf,12,MAL,5,Unk,4,Turf_sand,4
Santa Fe_Bajo Seco_T4_MICR1831.JPG,,,,,,,,,,,,,,,,,,1883,2078,Dictyota,robot,2022-10-04 17:24:58+00:00,Dictyota,69,MAL_turf,5,Turf_sand,2,Unk,2,BrownM,2
Santa Fe_Bajo Seco_T4_MICR1831.JPG,,,,,,,,,,,,,,,,,,2123,975,Dictyota,robot,2022-10-04 17:24:58+00:00,Dictyota,76,Unk,2,MAL_turf,2,Mont_spp,1,Turf_sand,1
Santa Fe_Bajo Seco_T4_MICR1831.JPG,,,,,,,,,,,,,,,,,,1991,1635,Dictyota,robot,2022-10-04 17:24:58+00:00,Dictyota,40,MAL_turf,12,Turf_sand,5,Unk,3,BrownM,3
Santa Fe_Bajo Seco_T4_MICR1831.JPG,,,,,,,,,,,,,,,,,,2124,3552,Mont_spp,robot,2022-10-04 17:24:58+00:00,Mont_spp,77,Unk,2,MAL_turf,2,LICO,1,Turf_sand,1
Santa Fe_Bajo Seco_T4_MICR1831.JPG,,,,,,,,,,,,,,,,,,2734,938,Dictyota,robot,2022-10-04 17:24:58+00:00,Dictyota,67,MAL_turf,3,BrownM,3,Turf_sand,2,Unk,2
Santa Fe_Bajo Seco_T4_MICR1831.JPG,,,,,,,,,,,,,,,,,,2655,1149,Dictyota,robot,2022-10-04 17:24:58+00:00,Dictyota,74,Unk,2,MAL_turf,2,Mont_spp,1,Turf_sand,1
Santa Fe_Bajo Seco_T4_MICR1831.JPG,,,,,,,,,,,,,,,,,,2562,2106,SP,robot,2022-10-04 17:24:58+00:00,SP,49,MAL_turf,7,Turf_sand,7,PLESPP,4,SpongeCRUS,3
Santa Fe_Bajo Seco_T4_MICR1831.JPG,,,,,,,,,,,,,,,,,,2839,2370,MAL_turf,robot,2022-10-04 17:24:58+00:00,Dictyota,26,MAL_turf,26,MAL,7,Unk,3,Turf_sand,3
Santa Fe_Bajo Seco_T4_MICR1831.JPG,,,,,,,,,,,,,,,,,,2546,2982,Dictyota,robot,2022-10-04 17:24:58+00:00,Dictyota,56,Turf_sand,5,MAL_turf,4,BrownM,3,Unk,2
Santa Fe_Bajo Seco_T4_MICR1832.JPG,,,,,,,,,,,,,,,,,,1000,1164,Sand,robot,2022-10-04 17:25:55+00:00,Sand,74,Pavement,2,Unk,2,Turf_sand,2,MAL_turf,2
Santa Fe_Bajo Seco_T4_MICR1832.JPG,,,,,,,,,,,,,,,,,,774,1533,Dictyota,robot,2022-10-04 17:25:55+00:00,Dictyota,73,MAL_turf,4,Turf_sand,2,Unk,2,Mont_spp,1
Santa Fe_Bajo Seco_T4_MICR1832.JPG,,,,,,,,,,,,,,,,,,641,2516,Dictyota,robot,2022-10-04 17:25:55+00:00,Dictyota,59,MAL_turf,10,Unk,2,MAL,2,Turf_sand,2
Santa Fe_Bajo Seco_T4_MICR1832.JPG,,,,,,,,,,,,,,,,,,835,3305,Dictyota,robot,2022-10-04 17:25:55+00:00,Dictyota,53,BrownM,13,MAL_turf,3,Unk,3,Turf_sand,2
Santa Fe_Bajo Seco_T4_MICR1832.JPG,,,,,,,,,,,,,,,,,,1022,1477,Turf_sand,robot,2022-10-04 17:25:55+00:00,Turf_sand,53,MAL_turf,11,Pavement,3,Dictyota,2,Unk,2
Santa Fe_Bajo Seco_T4_MICR1832.JPG,,,,,,,,,,,,,,,,,,1451,1482,Turf_sand,robot,2022-10-04 17:25:55+00:00,Turf_sand,26,Sand,9,Dictyota,8,MAL_turf,5,SP,4
Santa Fe_Bajo Seco_T4_MICR1832.JPG,,,,,,,,,,,,,,,,,,1717,1002,Sand,robot,2022-10-04 17:25:55+00:00,Sand,58,Turf_sand,8,MAL_turf,4,Pavement,2,Unk,2
Santa Fe_Bajo Seco_T4_MICR1832.JPG,,,,,,,,,,,,,,,,,,1559,1858,Dictyota,robot,2022-10-04 17:25:56+00:00,Dictyota,77,Unk,2,MAL_turf,2,Mont_spp,1,Turf_sand,1
Santa Fe_Bajo Seco_T4_MICR1832.JPG,,,,,,,,,,,,,,,,,,1796,2434,Dictyota,robot,2022-10-04 17:25:56+00:00,Dictyota,77,Unk,2,MAL_turf,2,Mont_spp,1,Turf_sand,1
Santa Fe_Bajo Seco_T4_MICR1832.JPG,,,,,,,,,,,,,,,,,,1562,2652,Siderastr,robot,2022-10-04 17:25:56+00:00,Siderastr,26,Dictyota,12,Pavement,4,Unk,4,MAL_turf,4
Santa Fe_Bajo Seco_T4_MICR1832.JPG,,,,,,,,,,,,,,,,,,1853,2918,Turf_sand,robot,2022-10-04 17:25:56+00:00,Turf_sand,39,Dictyota,13,MAL_turf,8,Pavement,4,Unk,3
Santa Fe_Bajo Seco_T4_MICR1832.JPG,,,,,,,,,,,,,,,,,,2212,1118,Dictyota,robot,2022-10-04 17:25:56+00:00,Dictyota,76,Unk,2,MAL_turf,2,Mont_spp,1,Turf_sand,1
Santa Fe_Bajo Seco_T4_MICR1832.JPG,,,,,,,,,,,,,,,,,,2382,2521,Dictyota,robot,2022-10-04 17:25:56+00:00,Dictyota,76,Unk,2,Turf_sand,2,MAL_turf,2,MAL,1
Santa Fe_Bajo Seco_T4_MICR1832.JPG,,,,,,,,,,,,,,,,,,2417,2908,Turf_sand,robot,2022-10-04 17:25:56+00:00,Turf_sand,25,MAL_turf,19,Pavement,5,Dictyota,5,MAL,4
Santa Fe_Bajo Seco_T4_MICR1832.JPG,,,,,,,,,,,,,,,,,,2046,3056,Pavement,robot,2022-10-04 17:25:56+00:00,Pavement,9,SpongeCRUS,8,MAL_turf,7,Paly,6,GORSPP,6
Santa Fe_Bajo Seco_T4_MICR1832.JPG,,,,,,,,,,,,,,,,,,2283,2856,Dictyota,robot,2022-10-04 17:25:56+00:00,Dictyota,77,Unk,2,MAL_turf,2,Mont_spp,1,Turf_sand,1
Santa Fe_Bajo Seco_T4_MICR1832.JPG,,,,,,,,,,,,,,,,,,1974,3400,Dictyota,robot,2022-10-04 17:25:56+00:00,Dictyota,76,Unk,2,MAL_turf,2,Mont_spp,1,Turf_sand,1
Santa Fe_Bajo Seco_T4_MICR1832.JPG,,,,,,,,,,,,,,,,,,2021,3417,Dictyota,robot,2022-10-04 17:25:56+00:00,Dictyota,77,Unk,2,MAL_turf,2,Mont_spp,1,Turf_sand,1
Santa Fe_Bajo Seco_T4_MICR1832.JPG,,,,,,,,,,,,,,,,,,2564,833,Dictyota,robot,2022-10-04 17:25:56+00:00,Dictyota,73,BrownM,2,Unk,2,MAL,2,MAL_turf,2
Santa Fe_Bajo Seco_T4_MICR1832.JPG,,,,,,,,,,,,,,,,,,2868,977,Dictyota,robot,2022-10-04 17:25:56+00:00,Dictyota,75,Unk,2,MAL_turf,2,Mont_spp,1,Turf_sand,1
Santa Fe_Bajo Seco_T4_MICR1832.JPG,,,,,,,,,,,,,,,,,,2690,2484,Dictyota,robot,2022-10-04 17:25:56+00:00,Dictyota,77,Unk,2,Turf_sand,2,MAL_turf,2,Mont_spp,1
Santa Fe_Bajo Seco_T4_MICR1832.JPG,,,,,,,,,,,,,,,,,,2768,2737,Dictyota,robot,2022-10-04 17:25:56+00:00,Dictyota,35,MAL_turf,14,Turf_sand,9,MAL,4,Unk,3
Santa Fe_Bajo Seco_T4_MICR1832.JPG,,,,,,,,,,,,,,,,,,2845,3785,Dictyota,robot,2022-10-04 17:25:56+00:00,Dictyota,71,MAL_turf,3,Turf_sand,2,BrownM,2,Unk,2
Santa Fe_Bajo Seco_T4_MICR1832.JPG,,,,,,,,,,,,,,,,,,2929,3484,BrownM,robot,2022-10-04 17:25:56+00:00,Dictyota,14,BrownM,14,MAL_turf,9,MAL,6,Turf_sand,6
Santa Fe_Bajo Seco_T4_MICR1832.JPG,,,,,,,,,,,,,,,,,,2464,3432,Dictyota,robot,2022-10-04 17:25:56+00:00,Dictyota,73,Unk,2,MAL,2,MAL_turf,2,BrownM,2
Santa Fe_Bajo Seco_T4_MICR1833.JPG,,,,,,,,,,,,,,,,,,630,1877,Dictyota,robot,2022-10-04 17:25:57+00:00,Dictyota,55,MAL_turf,15,Mont_spp,2,Turf_sand,2,Unk,2
Santa Fe_Bajo Seco_T4_MICR1833.JPG,,,,,,,,,,,,,,,,,,622,1759,Dictyota,robot,2022-10-04 17:25:57+00:00,Dictyota,58,MAL_turf,10,Unk,3,Pavement,2,Turf_sand,2
Santa Fe_Bajo Seco_T4_MICR1833.JPG,,,,,,,,,,,,,,,,,,685,2390,MAL_turf,robot,2022-10-04 17:25:57+00:00,MAL_turf,39,Dictyota,17,Turf_sand,6,Unk,3,Pavement,3
Santa Fe_Bajo Seco_T4_MICR1833.JPG,,,,,,,,,,,,,,,,,,713,2915,Dictyota,robot,2022-10-04 17:25:57+00:00,Dictyota,73,Unk,2,Turf_sand,2,MAL_turf,2,Pavement,1
Santa Fe_Bajo Seco_T4_MICR1833.JPG,,,,,,,,,,,,,,,,,,1109,1260,Dictyota,robot,2022-10-04 17:25:57+00:00,Dictyota,76,Unk,2,MAL_turf,2,Mont_spp,1,Turf_sand,1
Santa Fe_Bajo Seco_T4_MICR1833.JPG,,,,,,,,,,,,,,,,,,1260,859,Dictyota,robot,2022-10-04 17:25:57+00:00,Dictyota,75,Unk,2,Turf_sand,2,MAL_turf,2,Mont_spp,1
Santa Fe_Bajo Seco_T4_MICR1833.JPG,,,,,,,,,,,,,,,,,,1075,1740,SP,robot,2022-10-04 17:25:57+00:00,SP,72,Pavement,3,MAL_turf,3,Mont_spp,2,OctoThnSft,2
Santa Fe_Bajo Seco_T4_MICR1833.JPG,,,,,,,,,,,,,,,,,,1384,2170,Dictyota,robot,2022-10-04 17:25:57+00:00,Dictyota,77,Unk,2,MAL_turf,2,Mont_spp,1,Turf_sand,1
Santa Fe_Bajo Seco_T4_MICR1833.JPG,,,,,,,,,,,,,,,,,,1129,3549,Dictyota,robot,2022-10-04 17:25:57+00:00,Dictyota,67,SpongeCRUS,2,MAL_turf,2,Unk,2,AG,2
Santa Fe_Bajo Seco_T4_MICR1833.JPG,,,,,,,,,,,,,,,,,,1140,3415,Dictyota,robot,2022-10-04 17:25:57+00:00,Dictyota,72,MAL,2,MAL_turf,2,Unk,2,BrownM,2
Santa Fe_Bajo Seco_T4_MICR1833.JPG,,,,,,,,,,,,,,,,,,1534,1330,Dictyota,robot,2022-10-04 17:25:57+00:00,Dictyota,75,Unk,2,MAL_turf,2,Mont_spp,1,Turf_sand,1
Santa Fe_Bajo Seco_T4_MICR1833.JPG,,,,,,,,,,,,,,,,,,1900,1453,Dictyota,robot,2022-10-04 17:25:57+00:00,Dictyota,71,MAL,3,MAL_turf,3,Turf_sand,2,Unk,2
Santa Fe_Bajo Seco_T4_MICR1833.JPG,,,,,,,,,,,,,,,,,,1607,2291,Dictyota,robot,2022-10-04 17:25:57+00:00,Dictyota,55,BrownM,5,Turf_sand,4,MAL,4,MAL_turf,3
Santa Fe_Bajo Seco_T4_MICR1833.JPG,,,,,,,,,,,,,,,,,,1820,3563,Dictyota,robot,2022-10-04 17:25:57+00:00,Dictyota,65,BrownM,8,MAL,2,Unk,2,MAL_turf,2
Santa Fe_Bajo Seco_T4_MICR1833.JPG,,,,,,,,,,,,,,,,,,1978,1262,Dictyota,robot,2022-10-04 17:25:57+00:00,Dictyota,75,Unk,2,MAL_turf,2,MAL,1,Turf_sand,1
Santa Fe_Bajo Seco_T4_MICR1833.JPG,,,,,,,,,,,,,,,,,,2388,1264,Dictyota,robot,2022-10-04 17:25:57+00:00,Dictyota,76,Unk,2,MAL_turf,2,Mont_spp,1,Turf_sand,1
Santa Fe_Bajo Seco_T4_MICR1833.JPG,,,,,,,,,,,,,,,,,,2016,1980,MAL_turf,robot,2022-10-04 17:25:57+00:00,MAL_turf,46,Dictyota,14,MAL,5,Unk,3,Turf_sand,2
Santa Fe_Bajo Seco_T4_MICR1833.JPG,,,,,,,,,,,,,,,,,,2135,3147,SP,robot,2022-10-04 17:25:57+00:00,SP,14,MAL_turf,12,Unk,8,MAL,7,BrownM,6
Santa Fe_Bajo Seco_T4_MICR1833.JPG,,,,,,,,,,,,,,,,,,2378,2893,Dictyota,robot,2022-10-04 17:25:58+00:00,Dictyota,26,BrownM,5,SpongeCRUS,5,Turf_sand,5,Unk,4
Santa Fe_Bajo Seco_T4_MICR1833.JPG,,,,,,,,,,,,,,,,,,2123,3487,Dictyota,robot,2022-10-04 17:25:58+00:00,Dictyota,76,Unk,2,MAL_turf,2,Mont_spp,1,Turf_sand,1
Santa Fe_Bajo Seco_T4_MICR1833.JPG,,,,,,,,,,,,,,,,,,2583,2336,Dictyota,robot,2022-10-04 17:25:58+00:00,Dictyota,76,MAL,2,Turf_sand,2,Unk,2,MAL_turf,2
Santa Fe_Bajo Seco_T4_MICR1833.JPG,,,,,,,,,,,,,,,,,,2818,2591,Dictyota,robot,2022-10-04 17:25:58+00:00,Dictyota,69,Turf_sand,3,MAL,2,Unk,2,MAL_turf,2
Santa Fe_Bajo Seco_T4_MICR1833.JPG,,,,,,,,,,,,,,,,,,2607,2832,Unk,robot,2022-10-04 17:25:58+00:00,Unk,21,Dictyota,12,MAL_turf,8,MAL,5,BrownM,5
Santa Fe_Bajo Seco_T4_MICR1833.JPG,,,,,,,,,,,,,,,,,,2816,2750,BrownM,robot,2022-10-04 17:25:58+00:00,BrownM,20,Unk,8,Turf_sand,7,Dictyota,7,MAL_turf,6
Santa Fe_Bajo Seco_T4_MICR1833.JPG,,,,,,,,,,,,,,,,,,2652,3898,GORSPP,robot,2022-10-04 17:25:58+00:00,GORSPP,23,Unk,5,Mont_spp,5,SpongeCRUS,4,MAL_turf,4
Santa Fe_Bajo Seco_T4_MICR1834.JPG,,,,,,,,,,,,,,,,,,557,906,Sand,robot,2022-10-04 17:25:58+00:00,Sand,56,Turf_sand,6,MAL_turf,3,Unk,2,SP,2
Santa Fe_Bajo Seco_T4_MICR1834.JPG,,,,,,,,,,,,,,,,,,620,1466,Turf_sand,robot,2022-10-04 17:25:58+00:00,Turf_sand,19,Dictyota,13,SP,13,MAL_turf,6,Sand,4
Santa Fe_Bajo Seco_T4_MICR1834.JPG,,,,,,,,,,,,,,,,,,620,1391,SP,robot,2022-10-04 17:25:58+00:00,SP,56,MAL,9,Turf_sand,4,SpongeCRUS,3,Dictyota,3
Santa Fe_Bajo Seco_T4_MICR1834.JPG,,,,,,,,,,,,,,,,,,866,3198,Dictyota,robot,2022-10-04 17:25:58+00:00,Dictyota,76,Unk,2,MAL_turf,2,Turf_sand,1,MAL,1
Santa Fe_Bajo Seco_T4_MICR1834.JPG,,,,,,,,,,,,,,,,,,833,2806,Dictyota,robot,2022-10-04 17:25:58+00:00,Dictyota,75,MAL,2,Unk,2,Turf_sand,2,MAL_turf,2
Santa Fe_Bajo Seco_T4_MICR1834.JPG,,,,,,,,,,,,,,,,,,1036,1130,Turf_sand,robot,2022-10-04 17:25:58+00:00,Turf_sand,59,Sand,5,SP,3,MAL_turf,3,Pavement,3
Santa Fe_Bajo Seco_T4_MICR1834.JPG,,,,,,,,,,,,,,,,,,1333,743,Dictyota,robot,2022-10-04 17:25:58+00:00,Dictyota,58,MAL_turf,8,Turf_sand,3,Unk,2,Pavement,2
Santa Fe_Bajo Seco_T4_MICR1834.JPG,,,,,,,,,,,,,,,,,,1078,2094,SP,robot,2022-10-04 17:25:58+00:00,SP,30,Paly,17,PLESPP,5,Mont_spp,3,SpongeCRUS,3
Santa Fe_Bajo Seco_T4_MICR1834.JPG,,,,,,,,,,,,,,,,,,1301,3817,Dictyota,robot,2022-10-04 17:25:58+00:00,Dictyota,15,BrownM,7,PLESPP,7,OctoThnSft,7,Unk,6
Santa Fe_Bajo Seco_T4_MICR1834.JPG,,,,,,,,,,,,,,,,,,1438,3495,Dictyota,robot,2022-10-04 17:25:58+00:00,Dictyota,18,PLESPP,10,BrownM,8,MAL_turf,7,MAL,5
Santa Fe_Bajo Seco_T4_MICR1834.JPG,,,,,,,,,,,,,,,,,,1591,1113,Dictyota,robot,2022-10-04 17:25:58+00:00,Dictyota,61,MAL_turf,7,Turf_sand,3,Unk,2,Pavement,2
Santa Fe_Bajo Seco_T4_MICR1834.JPG,,,,,,,,,,,,,,,,,,1912,3068,Dictyota,robot,2022-10-04 17:25:58+00:00,Dictyota,77,Unk,2,MAL_turf,2,Mont_spp,1,Turf_sand,1
Santa Fe_Bajo Seco_T4_MICR1834.JPG,,,,,,,,,,,,,,,,,,2227,898,Dictyota,robot,2022-10-04 17:25:58+00:00,Dictyota,75,Unk,2,MAL_turf,2,Mont_spp,1,Turf_sand,1
Santa Fe_Bajo Seco_T4_MICR1834.JPG,,,,,,,,,,,,,,,,,,2373,1606,Dictyota,robot,2022-10-04 17:25:58+00:00,Dictyota,72,MAL_turf,3,Unk,2,MAL,2,Turf_sand,2
Santa Fe_Bajo Seco_T4_MICR1834.JPG,,,,,,,,,,,,,,,,,,2036,1512,Dictyota,robot,2022-10-04 17:25:58+00:00,Dictyota,77,Unk,2,MAL_turf,2,Mont_spp,1,Turf_sand,1
Santa Fe_Bajo Seco_T4_MICR1834.JPG,,,,,,,,,,,,,,,,,,2206,1389,Dictyota,robot,2022-10-04 17:25:58+00:00,Dictyota,50,MAL_turf,6,MAL,6,Turf_sand,5,Unk,3
Santa Fe_Bajo Seco_T4_MICR1834.JPG,,,,,,,,,,,,,,,,,,1971,1394,Dictyota,robot,2022-10-04 17:25:58+00:00,Dictyota,76,Unk,2,MAL_turf,2,Mont_spp,1,Turf_sand,1
Santa Fe_Bajo Seco_T4_MICR1834.JPG,,,,,,,,,,,,,,,,,,2281,2168,Dictyota,robot,2022-10-04 17:25:58+00:00,Dictyota,77,Unk,2,MAL_turf,2,Mont_spp,1,Turf_sand,1
Santa Fe_Bajo Seco_T4_MICR1834.JPG,,,,,,,,,,,,,,,,,,2229,2112,Dictyota,robot,2022-10-04 17:25:58+00:00,Dictyota,77,Unk,2,MAL_turf,2,Mont_spp,1,Turf_sand,1
Santa Fe_Bajo Seco_T4_MICR1834.JPG,,,,,,,,,,,,,,,,,,2193,3149,Dictyota,robot,2022-10-04 17:25:58+00:00,Dictyota,74,Unk,2,MAL_turf,2,Turf_sand,2,Mont_spp,1
Santa Fe_Bajo Seco_T4_MICR1834.JPG,,,,,,,,,,,,,,,,,,2420,3259,Turf_sand,robot,2022-10-04 17:25:58+00:00,Turf_sand,78,Unk,2,MAL_turf,2,Pavement,1,Mont_spp,1
Santa Fe_Bajo Seco_T4_MICR1834.JPG,,,,,,,,,,,,,,,,,,2747,2872,Dictyota,robot,2022-10-04 17:25:58+00:00,Dictyota,77,Unk,2,MAL_turf,2,Mont_spp,1,Turf_sand,1
Santa Fe_Bajo Seco_T4_MICR1834.JPG,,,,,,,,,,,,,,,,,,2456,3157,Turf_sand,robot,2022-10-04 17:25:58+00:00,Turf_sand,77,Unk,2,Sand,2,MAL_turf,2,Pavement,1
Santa Fe_Bajo Seco_T4_MICR1834.JPG,,,,,,,,,,,,,,,,,,2574,3436,Turf_sand,robot,2022-10-04 17:25:58+00:00,Turf_sand,77,Unk,2,MAL_turf,2,Mont_spp,1,Pavement,1
Santa Fe_Bajo Seco_T4_MICR1834.JPG,,,,,,,,,,,,,,,,,,2575,3558,Turf_sand,robot,2022-10-04 17:25:58+00:00,Turf_sand,66,Sand,3,MAL_turf,3,Unk,2,Pavement,2
Santa Fe_Bajo Seco_T4_MICR1835.JPG,,,,,,,,,,,,,,,,,,700,1375,Dictyota,robot,2022-10-04 17:25:58+00:00,Dictyota,77,Unk,2,MAL_turf,2,Mont_spp,1,Turf_sand,1
Santa Fe_Bajo Seco_T4_MICR1835.JPG,,,,,,,,,,,,,,,,,,697,2009,Dictyota,robot,2022-10-04 17:25:58+00:00,Dictyota,75,MAL,2,Unk,2,MAL_turf,2,Turf_sand,1
Santa Fe_Bajo Seco_T4_MICR1835.JPG,,,,,,,,,,,,,,,,,,694,3094,Dictyota,robot,2022-10-04 17:25:58+00:00,Dictyota,48,MAL_turf,6,Unk,4,Turf_sand,4,BrownM,3
Santa Fe_Bajo Seco_T4_MICR1835.JPG,,,,,,,,,,,,,,,,,,843,3221,Dictyota,robot,2022-10-04 17:25:58+00:00,Dictyota,74,Turf_sand,2,Unk,2,MAL,2,MAL_turf,2
Santa Fe_Bajo Seco_T4_MICR1835.JPG,,,,,,,,,,,,,,,,,,603,2746,Dictyota,robot,2022-10-04 17:25:58+00:00,Dictyota,75,Unk,2,MAL,2,MAL_turf,2,Turf_sand,1
Santa Fe_Bajo Seco_T4_MICR1835.JPG,,,,,,,,,,,,,,,,,,1000,3623,Dictyota,robot,2022-10-04 17:25:58+00:00,Dictyota,27,Turf_sand,10,MAL_turf,7,MAL,5,Unk,5
Santa Fe_Bajo Seco_T4_MICR1835.JPG,,,,,,,,,,,,,,,,,,1087,807,Dictyota,robot,2022-10-04 17:25:58+00:00,Dictyota,74,MAL,2,Unk,2,MAL_turf,2,Turf_sand,1
Santa Fe_Bajo Seco_T4_MICR1835.JPG,,,,,,,,,,,,,,,,,,1214,1067,Dictyota,robot,2022-10-04 17:25:58+00:00,Dictyota,76,Unk,2,MAL_turf,2,Mont_spp,1,Turf_sand,1
Santa Fe_Bajo Seco_T4_MICR1835.JPG,,,,,,,,,,,,,,,,,,1265,1122,Dictyota,robot,2022-10-04 17:25:58+00:00,Dictyota,77,Unk,2,MAL_turf,2,Mont_spp,1,Turf_sand,1
Santa Fe_Bajo Seco_T4_MICR1835.JPG,,,,,,,,,,,,,,,,,,1096,1808,Dictyota,robot,2022-10-04 17:25:58+00:00,Dictyota,76,Turf_sand,2,Unk,2,MAL_turf,2,MAL,1
Santa Fe_Bajo Seco_T4_MICR1835.JPG,,,,,,,,,,,,,,,,,,1110,2800,Dictyota,robot,2022-10-04 17:25:58+00:00,Dictyota,51,Turf_sand,8,MAL_turf,4,BrownM,3,MAL,3
Santa Fe_Bajo Seco_T4_MICR1835.JPG,,,,,,,,,,,,,,,,,,1369,3510,MAL_turf,robot,2022-10-04 17:25:58+00:00,MAL_turf,29,Dictyota,24,Unk,4,MAL,3,Turf_sand,3
Santa Fe_Bajo Seco_T4_MICR1835.JPG,,,,,,,,,,,,,,,,,,1490,908,Dictyota,robot,2022-10-04 17:25:58+00:00,Dictyota,77,Unk,2,MAL_turf,2,Mont_spp,1,Turf_sand,1
Santa Fe_Bajo Seco_T4_MICR1835.JPG,,,,,,,,,,,,,,,,,,1810,2228,Paly,robot,2022-10-04 17:25:58+00:00,Paly,44,SP,14,Mont_spp,4,Pavement,2,MAL_turf,2
Santa Fe_Bajo Seco_T4_MICR1835.JPG,,,,,,,,,,,,,,,,,,1660,2105,Dictyota,robot,2022-10-04 17:25:58+00:00,Dictyota,15,SP,9,BrownM,9,MAL_turf,6,Turf_sand,5
Santa Fe_Bajo Seco_T4_MICR1835.JPG,,,,,,,,,,,,,,,,,,1963,2018,Dictyota,robot,2022-10-04 17:25:58+00:00,Dictyota,77,Unk,2,MAL_turf,2,Mont_spp,1,Turf_sand,1
Santa Fe_Bajo Seco_T4_MICR1835.JPG,,,,,,,,,,,,,,,,,,1878,2865,SP,robot,2022-10-04 17:25:58+00:00,SP,37,PLESPP,10,Pavement,5,Unk,3,Dictyota,3
Santa Fe_Bajo Seco_T4_MICR1835.JPG,,,,,,,,,,,,,,,,,,1721,3330,Dictyota,robot,2022-10-04 17:25:58+00:00,Dictyota,63,SpongeCRUS,3,Turf_sand,2,Unk,2,MAL_turf,2
Santa Fe_Bajo Seco_T4_MICR1835.JPG,,,,,,,,,,,,,,,,,,2300,1840,Dictyota,robot,2022-10-04 17:25:58+00:00,Dictyota,60,SP,5,MAL,4,MAL_turf,3,Unk,2
Santa Fe_Bajo Seco_T4_MICR1835.JPG,,,,,,,,,,,,,,,,,,2136,1779,Dictyota,robot,2022-10-04 17:25:58+00:00,Dictyota,74,Turf_sand,2,Unk,2,MAL_turf,2,BrownM,1
Santa Fe_Bajo Seco_T4_MICR1835.JPG,,,,,,,,,,,,,,,,,,2401,1988,Dictyota,robot,2022-10-04 17:25:58+00:00,Dictyota,22,SP,9,MAL_turf,9,MAL,5,SpongeCRUS,4
Santa Fe_Bajo Seco_T4_MICR1835.JPG,,,,,,,,,,,,,,,,,,2748,1332,Dictyota,robot,2022-10-04 17:25:58+00:00,Dictyota,74,MAL_turf,3,Unk,2,Pavement,1,Turf_sand,1
Santa Fe_Bajo Seco_T4_MICR1835.JPG,,,,,,,,,,,,,,,,,,2837,1663,MAL,robot,2022-10-04 17:25:58+00:00,MAL,28,Dictyota,8,MAL_turf,5,BrownM,5,SP,4
Santa Fe_Bajo Seco_T4_MICR1835.JPG,,,,,,,,,,,,,,,,,,2901,3684,Sand,robot,2022-10-04 17:25:58+00:00,Sand,73,Pavement,2,Unk,2,Turf_sand,2,MAL_turf,2
Santa Fe_Bajo Seco_T4_MICR1835.JPG,,,,,,,,,,,,,,,,,,2478,3860,MAL_turf,robot,2022-10-04 17:25:58+00:00,MAL_turf,14,MAL,8,SP,7,Pavement,7,Sand,6
Santa Fe_Bajo Seco_T4_MICR1836.JPG,,,,,,,,,,,,,,,,,,692,1499,Dictyota,robot,2022-10-04 17:25:59+00:00,Dictyota,22,MAL_turf,18,Pavement,10,SP,5,Unk,3
Santa Fe_Bajo Seco_T4_MICR1836.JPG,,,,,,,,,,,,,,,,,,567,2573,SP,robot,2022-10-04 17:25:59+00:00,SP,55,SINV_SPO_C,14,SpongeCRUS,13,MAL_turf,1,Unk,1
Santa Fe_Bajo Seco_T4_MICR1836.JPG,,,,,,,,,,,,,,,,,,697,2465,SpongeCRUS,robot,2022-10-04 17:25:59+00:00,SpongeCRUS,27,Mont_spp,7,Siderastr,7,Unk,5,MAL_turf,4
Santa Fe_Bajo Seco_T4_MICR1836.JPG,,,,,,,,,,,,,,,,,,637,3166,Dictyota,robot,2022-10-04 17:25:59+00:00,Dictyota,37,MAL_turf,21,BrownM,5,Turf_sand,3,Unk,3
