country,site_code,site_type,data_collection_date,Year,sampling_loc_name,transect_id,inside_or_outside_NTZ,Latitud_decimal_degree,Longitud_decimal_degree,Reef_zone,Water_depth_m,species_scientific_name,Family_name,trophic_group,length_cm,n_individuals,transect_area_sq_m,count_ha,weight_kg,biomass_kg_ha,indicator_species,repeat_sampling_loc,Year_number,notes,information_source
Indonesia,WAKA_NP,cohort,9/10/15,2015,Kapota South 1,4,Outside,-5.539340395,123.4974179,Atoll,8,Elagatis Bipinnulata,CARANGIDAE,carnivore,35,2,1000,20,0.716908336,14.33816672,TARGET,YES,2,,Raymond Jakub
Indonesia,WAKA_NP,cohort,9/10/15,2015,Kapota South 1,4,Outside,-5.539340395,123.4974179,Atoll,8,Siganus sp,SIGANIDAE,Herbivore,25,2,1000,20,0.361048463,7.22096926,TARGET,YES,2,,Raymond Jakub
Indonesia,WAKA_NP,cohort,7/16/17,2017,Kapota South 1,4,Outside,-5.51864,123.38598,atoll,8,Scarus sp,SCARIDAE,Herbivore,25,2,1000,20,0.364763262,7.29526524,TARGET,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,7/16/17,2017,Kapota South 1,4,Outside,-5.51864,123.38598,atoll,8,Pterocaesio tile,CAESIONIDAE,planktivore,15,27,1000,270,0.058514966,15.79904082,NA,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,9/10/15,2015,Kapota South 1,4,Outside,-5.539340395,123.4974179,Atoll,8,Epinephelus polyphekadion,SERRANIDAE,benthic invertivore,35,1,1000,10,0.642092387,6.420923871,TARGET,YES,2,,Raymond Jakub
Indonesia,WAKA_NP,cohort,7/16/17,2017,Kapota South 1,4,Outside,-5.51864,123.38598,atoll,8,Lutjanus bohar,LUTJANIDAE,carnivore,25,0,1000,0,0.294729145,0,TARGET,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,7/16/17,2017,Kapota South 1,4,Outside,-5.51864,123.38598,atoll,8,Cephalopholis urodeta,SERRANIDAE,carnivore,15,0,1000,0,0.058139899,0,TARGET,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,9/10/15,2015,Kapota South 1,5,Outside,-5.539340395,123.4974179,Atoll,8,Naso sp,ACANTHURIDAE,Herbivore,15,50,1000,500,0.094825694,47.412847,TARGET,YES,2,,Raymond Jakub
Indonesia,WAKA_NP,cohort,7/16/17,2017,Kapota South 1,5,Outside,-5.51864,123.38598,atoll,8,Acanthurus sp,ACANTHURIDAE,Herbivore,25,40,1000,400,0.432071731,172.8286924,TARGET,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,9/10/15,2015,Kapota South 1,5,Outside,-5.539340395,123.4974179,Atoll,8,Scarus sp,SCARIDAE,Herbivore,15,20,1000,200,0.079497569,15.8995138,TARGET,YES,2,,Raymond Jakub
Indonesia,WAKA_NP,cohort,7/16/17,2017,Kapota South 1,5,Outside,-5.51864,123.38598,atoll,8,Acanthurus mata,ACANTHURIDAE,Herbivore,15,15,1000,150,0.076565916,11.4848874,TARGET,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,7/16/17,2017,Kapota South 1,5,Outside,-5.51864,123.38598,atoll,8,Scarus sp,SCARIDAE,Herbivore,15,12,1000,120,0.079497569,9.53970828,TARGET,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,7/16/17,2017,Kapota South 1,5,Outside,-5.51864,123.38598,atoll,8,Acanthurus sp,ACANTHURIDAE,Herbivore,15,10,1000,100,0.09506831,9.506831,TARGET,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,9/10/15,2015,Kapota South 1,5,Outside,-5.539340395,123.4974179,Atoll,8,Scarus sp,SCARIDAE,Herbivore,25,7,1000,70,0.364763262,25.53342834,TARGET,YES,2,,Raymond Jakub
Indonesia,WAKA_NP,cohort,7/16/17,2017,Kapota South 1,5,Outside,-5.51864,123.38598,atoll,8,Scarus sp,SCARIDAE,Herbivore,25,7,1000,70,0.364763262,25.53342834,TARGET,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,7/16/17,2017,Kapota South 1,5,Outside,-5.51864,123.38598,atoll,8,Lutjanus bohar,LUTJANIDAE,carnivore,25,5,1000,50,0.294729145,14.73645725,TARGET,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,9/10/15,2015,Kapota South 1,5,Outside,-5.539340395,123.4974179,Atoll,8,Plectorhinchus lessoni,HAEMULIDAE,carnivore,25,3,1000,30,0.278580114,8.35740342,TARGET,YES,2,,Raymond Jakub
Indonesia,WAKA_NP,cohort,7/16/17,2017,Kapota South 1,5,Outside,-5.51864,123.38598,atoll,8,Pterocaesio tile,CAESIONIDAE,planktivore,15,45,1000,450,0.058514966,26.3317347,NA,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,9/10/15,2015,Kapota South 1,5,Outside,-5.539340395,123.4974179,Atoll,8,Scarus sp,SCARIDAE,Herbivore,35,1,1000,10,0.99502404,9.950240399,TARGET,YES,2,,Raymond Jakub
Indonesia,WAKA_NP,cohort,9/10/15,2015,Kapota South 1,5,Outside,-5.539340395,123.4974179,Atoll,8,Cephalopholis argus,SERRANIDAE,carnivore,25,1,1000,10,0.260213675,2.60213675,TARGET,YES,2,,Raymond Jakub
Indonesia,WAKA_NP,cohort,7/16/17,2017,Kapota South 1,5,Outside,-5.51864,123.38598,atoll,8,Cephalopholis urodeta,SERRANIDAE,carnivore,15,0,1000,0,0.058139899,0,TARGET,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,9/11/15,2015,Kapota South 2,1,TURF,-5.59,123.47,Atoll,8,Naso sp,ACANTHURIDAE,Herbivore,15,40,1000,400,0.094825694,37.9302776,TARGET,YES,2,,Raymond Jakub
Indonesia,WAKA_NP,cohort,9/11/15,2015,Kapota South 2,1,TURF,-5.59,123.47,Atoll,8,Scarus sp,SCARIDAE,Herbivore,25,25,1000,250,0.364763262,91.1908155,TARGET,YES,2,,Raymond Jakub
Indonesia,WAKA_NP,cohort,7/17/17,2017,Kapota South 2,1,TURF,-5.5585,123.41223,atoll,8,Acanthurus mata,ACANTHURIDAE,Herbivore,15,17,1000,170,0.076565916,13.01620572,TARGET,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,7/17/17,2017,Kapota South 2,1,TURF,-5.5585,123.41223,atoll,8,Scarus sp,SCARIDAE,Herbivore,15,17,1000,170,0.079497569,13.51458673,TARGET,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,9/11/15,2015,Kapota South 2,1,TURF,-5.59,123.47,Atoll,8,Scarus sp,SCARIDAE,Herbivore,15,10,1000,100,0.079497569,7.9497569,TARGET,YES,2,,Raymond Jakub
Indonesia,WAKA_NP,cohort,7/17/17,2017,Kapota South 2,1,TURF,-5.5585,123.41223,atoll,8,Acanthurus sp,ACANTHURIDAE,Herbivore,15,8,1000,80,0.09506831,7.6054648,TARGET,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,7/17/17,2017,Kapota South 2,1,TURF,-5.5585,123.41223,atoll,8,Scarus sp,SCARIDAE,Herbivore,25,5,1000,50,0.364763262,18.2381631,TARGET,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,9/11/15,2015,Kapota South 2,1,TURF,-5.59,123.47,Atoll,8,Plectorhinchus lineatus,HAEMULIDAE,benthic invertivore,35,5,1000,50,0.711741064,35.58705322,TARGET,YES,2,,Raymond Jakub
Indonesia,WAKA_NP,cohort,7/17/17,2017,Kapota South 2,1,TURF,-5.5585,123.41223,atoll,8,Acanthurus sp,ACANTHURIDAE,Herbivore,25,3,1000,30,0.432071731,12.96215193,TARGET,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,7/17/17,2017,Kapota South 2,1,TURF,-5.5585,123.41223,atoll,8,Cephalopholis urodeta,SERRANIDAE,carnivore,15,3,1000,30,0.058139899,1.74419697,TARGET,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,9/11/15,2015,Kapota South 2,1,TURF,-5.59,123.47,Atoll,8,Elagatis Bipinnulata,CARANGIDAE,carnivore,35,2,1000,20,0.716908336,14.33816672,TARGET,YES,2,,Raymond Jakub
Indonesia,WAKA_NP,cohort,9/11/15,2015,Kapota South 2,1,TURF,-5.59,123.47,Atoll,8,Scarus sp,SCARIDAE,Herbivore,35,2,1000,20,0.99502404,19.9004808,TARGET,YES,2,,Raymond Jakub
Indonesia,WAKA_NP,cohort,9/11/15,2015,Kapota South 2,1,TURF,-5.59,123.47,Atoll,8,Cephalopholis miniata,SERRANIDAE,carnivore,25,1,1000,10,0.241306469,2.41306469,TARGET,YES,2,,Raymond Jakub
Indonesia,WAKA_NP,cohort,7/17/17,2017,Kapota South 2,1,TURF,-5.5585,123.41223,atoll,8,Cephalopholis argus,SERRANIDAE,carnivore,15,1,1000,10,0.051242374,0.51242374,TARGET,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,7/17/17,2017,Kapota South 2,1,TURF,-5.5585,123.41223,atoll,8,Caesio lunaris,CAESIONIDAE,planktivore,25,10,1000,100,0.328081541,32.8081541,NA,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,7/17/17,2017,Kapota South 2,1,TURF,-5.5585,123.41223,atoll,8,Holocentridae,HOLOCENTRIDAE,Benthic invertivore,15,1,1000,10,0.0942501,0.942501,NA,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,9/11/15,2015,Kapota South 2,2,TURF,-5.59,123.47,Atoll,8,Naso sp,ACANTHURIDAE,Herbivore,15,50,1000,500,0.094825694,47.412847,TARGET,YES,2,,Raymond Jakub
Indonesia,WAKA_NP,cohort,9/11/15,2015,Kapota South 2,2,TURF,-5.59,123.47,Atoll,8,Scarus sp,SCARIDAE,Herbivore,15,30,1000,300,0.079497569,23.8492707,TARGET,YES,2,,Raymond Jakub
Indonesia,WAKA_NP,cohort,7/17/17,2017,Kapota South 2,2,TURF,-5.5585,123.41223,atoll,8,Scarus sp,SCARIDAE,Herbivore,15,28,1000,280,0.079497569,22.25931932,TARGET,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,7/17/17,2017,Kapota South 2,2,TURF,-5.5585,123.41223,atoll,8,Acanthurus sp,ACANTHURIDAE,Herbivore,25,13,1000,130,0.432071731,56.16932503,TARGET,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,7/17/17,2017,Kapota South 2,2,TURF,-5.5585,123.41223,atoll,8,Acanthurus sp,ACANTHURIDAE,Herbivore,15,12,1000,120,0.09506831,11.4081972,TARGET,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,9/11/15,2015,Kapota South 2,2,TURF,-5.59,123.47,Atoll,8,Naso sp,ACANTHURIDAE,Herbivore,25,10,1000,100,0.422748385,42.2748385,TARGET,YES,2,,Raymond Jakub
Indonesia,WAKA_NP,cohort,7/17/17,2017,Kapota South 2,2,TURF,-5.5585,123.41223,atoll,8,Acanthurus mata,ACANTHURIDAE,Herbivore,15,10,1000,100,0.076565916,7.6565916,TARGET,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,9/11/15,2015,Kapota South 2,2,TURF,-5.59,123.47,Atoll,8,Scarus sp,SCARIDAE,Herbivore,25,7,1000,70,0.364763262,25.53342834,TARGET,YES,2,,Raymond Jakub
Indonesia,WAKA_NP,cohort,7/17/17,2017,Kapota South 2,2,TURF,-5.5585,123.41223,atoll,8,Scarus sp,SCARIDAE,Herbivore,25,2,1000,20,0.364763262,7.29526524,TARGET,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,9/11/15,2015,Kapota South 2,2,TURF,-5.59,123.47,Atoll,8,Scarus sp,SCARIDAE,Herbivore,35,1,1000,10,0.99502404,9.950240399,TARGET,YES,2,,Raymond Jakub
Indonesia,WAKA_NP,cohort,9/11/15,2015,Kapota South 2,2,TURF,-5.59,123.47,Atoll,8,Plectropomus oligacanthus,SERRANIDAE,carnivore,25,1,1000,10,0.220509165,2.20509165,TARGET,YES,2,,Raymond Jakub
Indonesia,WAKA_NP,cohort,7/17/17,2017,Kapota South 2,2,TURF,-5.5585,123.41223,atoll,8,Cephalopholis argus,SERRANIDAE,carnivore,15,1,1000,10,0.051242374,0.51242374,TARGET,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,7/17/17,2017,Kapota South 2,2,TURF,-5.5585,123.41223,atoll,8,Caesio lunaris,CAESIONIDAE,planktivore,25,7,1000,70,0.328081541,22.96570787,NA,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,7/17/17,2017,Kapota South 2,2,TURF,-5.5585,123.41223,atoll,8,Holocentridae,HOLOCENTRIDAE,Benthic invertivore,15,0,1000,0,0.0942501,0,NA,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,7/17/17,2017,Kapota South 2,2,TURF,-5.5585,123.41223,atoll,8,Cephalopholis urodeta,SERRANIDAE,carnivore,15,0,1000,0,0.058139899,0,TARGET,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,7/17/17,2017,Kapota South 2,3,TURF,-5.5585,123.41223,atoll,8,Acanthurus sp,ACANTHURIDAE,Herbivore,25,52,1000,520,0.432071731,224.6773001,TARGET,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,9/11/15,2015,Kapota South 2,3,TURF,-5.59,123.47,Atoll,8,Scarus sp,SCARIDAE,Herbivore,15,40,1000,400,0.079497569,31.7990276,TARGET,YES,2,,Raymond Jakub
Indonesia,WAKA_NP,cohort,9/11/15,2015,Kapota South 2,3,TURF,-5.59,123.47,Atoll,8,Naso sp,ACANTHURIDAE,Herbivore,15,37,1000,370,0.094825694,35.08550678,TARGET,YES,2,,Raymond Jakub
Indonesia,WAKA_NP,cohort,7/17/17,2017,Kapota South 2,3,TURF,-5.5585,123.41223,atoll,8,Acanthurus mata,ACANTHURIDAE,Herbivore,15,28,1000,280,0.076565916,21.43845648,TARGET,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,7/17/17,2017,Kapota South 2,3,TURF,-5.5585,123.41223,atoll,8,Scarus sp,SCARIDAE,Herbivore,15,20,1000,200,0.079497569,15.8995138,TARGET,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,9/11/15,2015,Kapota South 2,3,TURF,-5.59,123.47,Atoll,8,Scarus sp,SCARIDAE,Herbivore,25,17,1000,170,0.364763262,62.00975454,TARGET,YES,2,,Raymond Jakub
Indonesia,WAKA_NP,cohort,7/17/17,2017,Kapota South 2,3,TURF,-5.5585,123.41223,atoll,8,Acanthurus sp,ACANTHURIDAE,Herbivore,15,10,1000,100,0.09506831,9.506831,TARGET,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,7/17/17,2017,Kapota South 2,3,TURF,-5.5585,123.41223,atoll,8,Scarus sp,SCARIDAE,Herbivore,25,7,1000,70,0.364763262,25.53342834,TARGET,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,9/11/15,2015,Kapota South 2,3,TURF,-5.59,123.47,Atoll,8,Aprion virescens,LUTJANIDAE,carnivore,35,5,1000,50,0.657518856,32.87594281,TARGET,YES,2,,Raymond Jakub
Indonesia,WAKA_NP,cohort,9/11/15,2015,Kapota South 2,3,TURF,-5.59,123.47,Atoll,8,Scarus sp,SCARIDAE,Herbivore,35,3,1000,30,0.99502404,29.8507212,TARGET,YES,2,,Raymond Jakub
Indonesia,WAKA_NP,cohort,9/11/15,2015,Kapota South 2,3,TURF,-5.59,123.47,Atoll,8,Cephalopholis urodeta,SERRANIDAE,carnivore,15,3,1000,30,0.058139899,1.74419697,TARGET,YES,2,,Raymond Jakub
Indonesia,WAKA_NP,cohort,7/17/17,2017,Kapota South 2,3,TURF,-5.5585,123.41223,atoll,8,Cephalopholis urodeta,SERRANIDAE,carnivore,15,1,1000,10,0.058139899,0.58139899,TARGET,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,7/17/17,2017,Kapota South 2,3,TURF,-5.5585,123.41223,atoll,8,Caesio lunaris,CAESIONIDAE,planktivore,25,20,1000,200,0.328081541,65.6163082,NA,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,7/17/17,2017,Kapota South 2,3,TURF,-5.5585,123.41223,atoll,8,Holocentridae,HOLOCENTRIDAE,Benthic invertivore,15,3,1000,30,0.0942501,2.827503,NA,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,7/17/17,2017,Kapota South 2,3,TURF,-5.5585,123.41223,atoll,8,Cephalopholis argus,SERRANIDAE,carnivore,15,0,1000,0,0.051242374,0,TARGET,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,9/11/15,2015,Kapota South 2,4,TURF,-5.59,123.47,Atoll,8,Naso sp,ACANTHURIDAE,Herbivore,15,40,1000,400,0.094825694,37.9302776,TARGET,YES,2,,Raymond Jakub
Indonesia,WAKA_NP,cohort,7/17/17,2017,Kapota South 2,4,TURF,-5.5585,123.41223,atoll,8,Acanthurus sp,ACANTHURIDAE,Herbivore,25,30,1000,300,0.432071731,129.6215193,TARGET,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,9/11/15,2015,Kapota South 2,4,TURF,-5.59,123.47,Atoll,8,Scarus sp,SCARIDAE,Herbivore,15,25,1000,250,0.079497569,19.87439225,TARGET,YES,2,,Raymond Jakub
Indonesia,WAKA_NP,cohort,7/17/17,2017,Kapota South 2,4,TURF,-5.5585,123.41223,atoll,8,Acanthurus sp,ACANTHURIDAE,Herbivore,15,23,1000,230,0.09506831,21.8657113,TARGET,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,7/17/17,2017,Kapota South 2,4,TURF,-5.5585,123.41223,atoll,8,Scarus sp,SCARIDAE,Herbivore,15,15,1000,150,0.079497569,11.92463535,TARGET,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,7/17/17,2017,Kapota South 2,4,TURF,-5.5585,123.41223,atoll,8,Acanthurus mata,ACANTHURIDAE,Herbivore,15,14,1000,140,0.076565916,10.71922824,TARGET,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,7/17/17,2017,Kapota South 2,4,TURF,-5.5585,123.41223,atoll,8,Scarus sp,SCARIDAE,Herbivore,25,10,1000,100,0.364763262,36.4763262,TARGET,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,9/11/15,2015,Kapota South 2,4,TURF,-5.59,123.47,Atoll,8,Plectorhinchus picus,HAEMULIDAE,carnivore,35,4,1000,40,0.676587593,27.0635037,TARGET,YES,2,,Raymond Jakub
Indonesia,WAKA_NP,cohort,9/11/15,2015,Kapota South 2,4,TURF,-5.59,123.47,Atoll,8,Scarus sp,SCARIDAE,Herbivore,25,5,1000,50,0.364763262,18.2381631,TARGET,YES,2,,Raymond Jakub
Indonesia,WAKA_NP,cohort,9/11/15,2015,Kapota South 2,4,TURF,-5.59,123.47,Atoll,8,Lethrinus olivaceus,LETHRINIDAE,carnivore,35,3,1000,30,0.74018587,22.2055761,TARGET,YES,2,,Raymond Jakub
Indonesia,WAKA_NP,cohort,7/17/17,2017,Kapota South 2,4,TURF,-5.5585,123.41223,atoll,8,Cephalopholis argus,SERRANIDAE,carnivore,15,3,1000,30,0.051242374,1.53727122,TARGET,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,9/11/15,2015,Kapota South 2,4,TURF,-5.59,123.47,Atoll,8,Bolbometopon muricatum,SCARIDAE,Herbivore,35,2,1000,20,0.858576771,17.17153541,TARGET,YES,2,,Raymond Jakub
Indonesia,WAKA_NP,cohort,9/11/15,2015,Kapota South 2,4,TURF,-5.59,123.47,Atoll,8,siganus lineatus,SIGANIDAE,Herbivore,25,2,1000,20,0.339991658,6.79983316,TARGET,YES,2,,Raymond Jakub
Indonesia,WAKA_NP,cohort,7/17/17,2017,Kapota South 2,4,TURF,-5.5585,123.41223,atoll,8,Cephalopholis urodeta,SERRANIDAE,carnivore,15,2,1000,20,0.058139899,1.16279798,TARGET,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,7/17/17,2017,Kapota South 2,4,TURF,-5.5585,123.41223,atoll,8,Caesio lunaris,CAESIONIDAE,planktivore,25,26,1000,260,0.328081541,85.30120066,NA,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,7/17/17,2017,Kapota South 2,4,TURF,-5.5585,123.41223,atoll,8,Holocentridae,HOLOCENTRIDAE,Benthic invertivore,15,1,1000,10,0.0942501,0.942501,NA,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,9/11/15,2015,Kapota South 2,5,TURF,-5.59,123.47,Atoll,8,Naso sp,ACANTHURIDAE,Herbivore,15,37,1000,370,0.094825694,35.08550678,TARGET,YES,2,,Raymond Jakub
Indonesia,WAKA_NP,cohort,7/17/17,2017,Kapota South 2,5,TURF,-5.5585,123.41223,atoll,8,Scarus sp,SCARIDAE,Herbivore,15,35,1000,350,0.079497569,27.82414915,TARGET,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,7/17/17,2017,Kapota South 2,5,TURF,-5.5585,123.41223,atoll,8,Acanthurus sp,ACANTHURIDAE,Herbivore,25,21,1000,210,0.432071731,90.73506351,TARGET,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,7/17/17,2017,Kapota South 2,5,TURF,-5.5585,123.41223,atoll,8,Acanthurus mata,ACANTHURIDAE,Herbivore,15,20,1000,200,0.076565916,15.3131832,TARGET,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,7/17/17,2017,Kapota South 2,5,TURF,-5.5585,123.41223,atoll,8,Acanthurus sp,ACANTHURIDAE,Herbivore,15,16,1000,160,0.09506831,15.2109296,TARGET,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,7/17/17,2017,Kapota South 2,5,TURF,-5.5585,123.41223,atoll,8,Scarus sp,SCARIDAE,Herbivore,25,6,1000,60,0.364763262,21.88579572,TARGET,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,9/11/15,2015,Kapota South 2,5,TURF,-5.59,123.47,Atoll,8,Plectorhinchus picus,HAEMULIDAE,carnivore,35,1,1000,10,0.676587593,6.765875926,TARGET,YES,2,,Raymond Jakub
Indonesia,WAKA_NP,cohort,7/17/17,2017,Kapota South 2,5,TURF,-5.5585,123.41223,atoll,8,Caesio lunaris,CAESIONIDAE,planktivore,25,15,1000,150,0.328081541,49.21223115,NA,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,7/17/17,2017,Kapota South 2,5,TURF,-5.5585,123.41223,atoll,8,Holocentridae,HOLOCENTRIDAE,Benthic invertivore,15,0,1000,0,0.0942501,0,NA,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,7/17/17,2017,Kapota South 2,5,TURF,-5.5585,123.41223,atoll,8,Cephalopholis argus,SERRANIDAE,carnivore,15,0,1000,0,0.051242374,0,TARGET,YES,2,Raymond Jakub,
Indonesia,WAKA_NP,cohort,7/17/17,2017,Kapota South 2,5,TURF,-5.5585,123.41223,atoll,8,Cephalopholis urodeta,SERRANIDAE,carnivore,15,0,1000,0,0.058139899,0,TARGET,YES,2,Raymond Jakub,
Indonesia,BANDAMP,cohort,8/8/17,2017,Karaka,1,Outside,-4.50209,129.88533,,10,Bolbometopon muricatum,SCARIDAE,Herbivore,70,1,250,40,5.911990469,236.4796188,TARGET,YES,2,,
Indonesia,BANDAMP,cohort,8/8/17,2017,Karaka,1,Outside,-4.50209,129.88533,,10,Bolbometopon muricatum,SCARIDAE,Herbivore,60,1,250,40,3.64750695,145.900278,TARGET,YES,2,,
Indonesia,BANDAMP,cohort,8/8/17,2017,Karaka,1,Outside,-4.50209,129.88533,,10,Plectorhinchus spp.,HAEMULIDAE,,35,6,250,240,0.756491844,181.5580426,TARGET,YES,2,,
Indonesia,BANDAMP,cohort,8/8/17,2017,Karaka,1,Outside,-4.50209,129.88533,,10,Balistoides conspicillum,BALISTIDAE,,25,2,250,80,0.381604026,30.52832206,NA,YES,2,,
Indonesia,BANDAMP,cohort,8/8/17,2017,Karaka,1,Outside,-4.50209,129.88533,,10,Chlorurus Bleekeri,SCARIDAE,Herbivore,25,2,250,80,0.343629278,27.49034222,TARGET,YES,2,,
Indonesia,BANDAMP,cohort,8/8/17,2017,Karaka,1,Outside,-4.50209,129.88533,,10,Cephalopholis argus,SERRANIDAE,,25,1,250,40,0.260213675,10.408547,TARGET,YES,2,,
Indonesia,BANDAMP,cohort,8/8/17,2017,Karaka,1,Outside,-4.50209,129.88533,,10,Siganus vulpinus,SIGANIDAE,Herbivore,20,3,250,120,0.2296,27.552,TARGET,YES,2,,
Indonesia,BANDAMP,cohort,8/8/17,2017,Karaka,1,Outside,-4.50209,129.88533,,10,Parupeneus bifasciatus,MULLIDAE,,17,8,250,320,0.063471934,20.31101874,NA,YES,2,,
Indonesia,BANDAMP,cohort,8/8/17,2017,Karaka,1,Outside,-4.50209,129.88533,,10,Parupeneus indicus,MULLIDAE,,16,1,250,40,0.079784398,3.191375904,NA,YES,2,,
Indonesia,BANDAMP,cohort,8/8/17,2017,Karaka,1,Outside,-4.50209,129.88533,,10,Scarus niger,SCARIDAE,Herbivore,15,2,250,80,0.06975144,5.580115188,TARGET,YES,2,,
Indonesia,BANDAMP,cohort,8/8/17,2017,Karaka,1,Outside,-4.50209,129.88533,,10,Chlorurus Bleekeri,SCARIDAE,Herbivore,15,1,250,40,0.07540866,3.016346388,TARGET,YES,2,,
Indonesia,BANDAMP,cohort,8/8/17,2017,Karaka,1,Outside,-4.50209,129.88533,,10,Myripristis pralinia,HOLOCENTRIDAE,,14,5,250,200,0.080037244,16.00744887,NA,YES,2,,
Indonesia,BANDAMP,cohort,8/8/17,2017,Karaka,1,Outside,-4.50209,129.88533,,10,Mulloidichthys vanicolensis,MULLIDAE,,14,464,250,18560,0.028262542,524.5527812,NA,YES,2,,
Indonesia,BANDAMP,cohort,8/8/17,2017,Karaka,1,Outside,-4.50209,129.88533,,10,Halichoeres hortulanus,LABRIDAE,,14,6,250,240,0.0609168,14.620032,TARGET,YES,2,,
Indonesia,BANDAMP,cohort,8/8/17,2017,Karaka,1,Outside,-4.50209,129.88533,,10,Scarus niger,SCARIDAE,Herbivore,13,2,250,80,0.044377802,3.550224189,TARGET,YES,2,,
Indonesia,BANDAMP,cohort,8/8/17,2017,Karaka,1,Outside,-4.50209,129.88533,,10,Acanthurus spp.,ACANTHURIDAE,Herbivore,10,12,250,480,0.026925144,12.92406902,TARGET,YES,2,,
Indonesia,BANDAMP,cohort,8/8/17,2017,Karaka,1,Outside,-4.50209,129.88533,,10,scarus spp.,SCARIDAE,Herbivore,10,3,250,120,0.021145398,2.537447722,TARGET,YES,2,,
Indonesia,BANDAMP,cohort,8/8/17,2017,Karaka,1,Outside,-4.50209,129.88533,,10,Pterocaesio tile,CAESIONIDAE,,9,850,250,34000,0.008169218,277.7534032,NA,YES,2,,
Indonesia,BANDAMP,cohort,8/8/17,2017,Karaka,1,Outside,-4.50209,129.88533,,10,Acanthurus mata,ACANTHURIDAE,Herbivore,9,3,250,120,0.01647079,1.976494858,TARGET,YES,2,,
Indonesia,BANDAMP,cohort,8/8/17,2017,Karaka,1,Outside,-4.50209,129.88533,,10,scarus spp.,SCARIDAE,Herbivore,8,4,250,160,0.010933265,1.749322337,TARGET,YES,2,,
Indonesia,BANDAMP,cohort,8/8/17,2017,Karaka,2,Outside,-4.50209,129.88533,,10,Chlorurus Bleekeri,SCARIDAE,Herbivore,40,1,250,40,1.387146683,55.48586732,TARGET,YES,2,,
